鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路二段692巷1~30號,14.28,商,,,1081230,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840328,144.46,3,2,2,有,有,8500000,58840,坡道機械,0.0,0,,RPVNMLLJMHPFFCB08CA
西屯區,房地(土地+建物),臺中市西屯區文心路二段541~570號,5.93,住,,,1090304,土地1建物1車位0,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941110,87.71000000000001,2,1,1,有,有,6500000,74108,,0.0,0,04.含增建或未登記建物。,RPWNMLLJMHPFFCB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段781~810號,11.2,住,,,1090227,土地3建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820924,144.01,3,2,2,有,有,7800000,54163,坡道機械,0.0,0,,RPOOMLRJMHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽東街61~90號,18.16,住,,,1090228,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830419,142.62,3,2,2,有,有,6500000,45576,坡道機械,0.0,0,,RPQNMLMJMHPFFBB57CA
東區,房地(土地+建物)+車位,臺中市東區東英十一街91~120號,12.47,住,,,1090221,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830714,99.91,3,2,2,有,有,5400000,54049,坡道機械,0.0,0,,RPVNMLKLMHPFFAB97CA
南區,房地(土地+建物),臺中市南區公理街31~60號,11.31,住,,,1090302,土地3建物1車位0,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860428,126.13,3,1,2,有,有,5400000,42813,,0.0,0,,RPVNMLNKMHPFFAB18CA
鼓山區,房地(土地+建物),高雄市鼓山區文忠路91~120號,7.17,商,,,1090219,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940520,68.63,2,2,1,有,有,4550000,66298,,0.0,0,,RPQNMLMJMHPFFAE77CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍德路331~360號,13.9,商,,,1090213,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950203,150.36,4,2,2,有,有,11100000,73823,坡道平面,0.0,0,,RPRNMLPKMHPFFAE28CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍水二路1~30號,31.54,住,,,1090217,土地1建物1車位2,四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030225,393.63,4,2,3,有,有,22380000,58702,坡道平面,60.08,2800000,,RPQNMLSKMHPFFAE48CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞隆路451~480號,29.19,商,,,1090108,土地2建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821118,179.12,4,2,2,有,有,7000000,39080,,0.0,0,,RPQNMLPLLHPFFCE38CA
三民區,房地(土地+建物)+車位,高雄市三民區明誠二路1~30號,24.47,住,,,1090223,土地1建物1車位1,二層，電梯樓梯間,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840518,167.57999999999998,4,2,2,有,有,8200000,48932,坡道平面,0.0,0,,RPPNMLOLLHPFFDE28CA
三民區,房地(土地+建物)+車位,高雄市三民區大昌二路91~120號,8.31,商,,,1090227,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940613,96.09,2,2,1,有,有,5300000,55157,坡道平面,12.34,0,,RPQOMLOLLHPFFDE48CA
三民區,房地(土地+建物),高雄市三民區大中一路121~150號,9.89,住,,,1090116,土地1建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850716,110.11999999999999,3,2,2,有,無,4200000,38140,,0.0,0,,RPVNMLRLLHPFFDE56CA
三民區,房地(土地+建物)+車位,高雄市三民區興隆街61~90號,10.01,商,,,1090224,土地1建物1車位1,十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890412,142.42000000000002,3,2,2,有,有,7170000,50344,坡道平面,24.6,0,,RPWPMLLMLHPFFDE98CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路312巷31~60號,10.78,商,,,1090223,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940913,138.91,4,2,2,有,無,6350000,45713,坡道機械,9.24,0,附家具家電,RPVOMLQJMHPFFDE09CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路1~30號,16.49,住,,,1090302,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1031128,234.97,3,2,2,有,有,14600000,62136,坡道平面,19.55,0,,RPQOMLOLLHPFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路1~30號,18.74,住,,,1090228,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1031128,257.94,3,2,2,有,有,16360000,63426,坡道平面,19.55,0,,RPROMLOLLHPFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區德民路421~450號,11.59,住,,,1090131,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000913,112.78,3,2,2,有,有,5600000,49654,,0.0,0,,RPUNMLPLLHPFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區德賢路536巷1~30號,18.53,住,,,1090211,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831027,113.9,3,2,2,有,有,3650000,32046,,0.0,0,,RPOOMLQLLHPFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區文強路271~300號,19.46,住,,,1090225,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941125,142.24,3,2,2,有,有,9100000,63976,坡道平面,16.52,0,,RPRNMLTLLHPFFEE09CA
左營區,房地(土地+建物)+車位,高雄市左營區至聖路241~270號,29.25,住,,,1090220,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011115,263.44,3,2,2,有,有,21100000,81156,坡道平面,28.09,2000000,,RPSNMLSLLHPFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德民路426巷1~30號,14.92,住,,,1090209,土地1建物1車位1,三層，四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851028,254.35999999999999,6,2,3,有,有,6780000,26655,坡道平面,0.0,0,,RPWOMLLMLHPFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區新榮街121~150號,30.23,住,,,1090207,土地1建物1車位2,二層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030704,350.40999999999997,3,2,3,有,有,32000000,92066,坡道平面,46.28,4000000,,RPWOMLKLMHPFFEE88CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區八德路二段271~300號,20.66,住,,,1090226,土地1建物2車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800320,209.89999999999998,4,2,2,有,有,7980000,38020,坡道平面,0.0,0,,RPOPMLOLLHPFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區中山東路58巷1~30號,8.0,住,,,1090222,土地1建物1車位0,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860825,106.06,3,1,2,有,有,2230000,21026,,0.0,0,親友、員工或其他特殊關係間之交易。;為三親等內間之特殊關係間之交易，其交易價格可能異於市場行情。,RPPOMLQLLHPFFGE88CA
左營區,房地(土地+建物)+車位,高雄市左營區崇德路91~120號,15.38,商,,,1090215,土地1建物1車位2,十一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020912,294.37,4,2,2,有,有,21960000,74600,坡道平面,50.74,0,,RPORMLKLMHPFFEE38CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德民路1201~1230號,34.96,住,,,1090301,土地3建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011122,201.94,4,2,2,有,有,10100000,50015,坡道平面,24.97,0,,RPRNMLTJMHPFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區民族一路1111~1140號,15.64,住,,,1090209,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960808,160.81,3,2,2,有,有,8600000,53479,坡道平面,0.0,0,,RPXOMLKMLHPFFEE98CA
左營區,房地(土地+建物),高雄市左營區城峰路1~30號,8.58,住,,,1090229,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,82.06,2,2,1,有,有,4350000,53010,,0.0,0,附家電及傢俱,RPXPMLQLLHPFFEE96CA
三民區,房地(土地+建物)+車位,高雄市三民區天民路1~30號,8.07,住,,,1090218,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010815,80.78,2,2,2,有,有,3022189,37413,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLSJMHPFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區九如一路31~60號,20.53,住,,,1090226,土地2建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880513,183.26,4,2,2,有,有,6000000,32740,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLKMLHPFFDE48CA
三民區,房地(土地+建物)+車位,高雄市三民區覺民路271~300號,12.33,商,,,1090303,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831202,156.53,4,2,2,有,有,6700000,42803,坡道平面,0.0,0,內部重新裝潢,RPOPMLRLLHPFFDE68CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路61~90號,31.07,住,,,1090213,土地3建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216,327.54999999999995,4,2,3,有,有,32000000,97695,坡道平面,0.0,0,,RPUNMLTJMHPFFCE09CA
前鎮區,房地(土地+建物),高雄市前鎮區民權二路31~60號,11.15,商,,,1090201,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770824,112.1,3,2,2,有,有,5880000,52453,,0.0,0,,RPSNMLPLLHPFFCE58CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中正一路211~240號,13.1,商,,,1090131,土地1建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010705,248.61,4,2,3,有,有,16800000,67576,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLKKMHPFFBE87CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區德安街5巷1~30號,23.16,住,,,1090312,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860630,159.3,3,2,2,有,有,8400000,52731,坡道平面,0.0,0,含增建或未登記建物。,RPPNMLTLLHPFFBE58CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北一街1~30號,19.64,商,,,1090224,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950525,200.69,4,2,2,有,有,12300000,67504,坡道平面,40.7,1500000,,RPQNMLSLLHPFFAE48CA
鼓山區,房地(土地+建物),高雄市鼓山區龍水里美術南五街181~210號,9.95,住,,,1090305,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040409,94.82,2,2,1,有,有,6800000,71715,,0.0,0,,RPSNMLKKMHPFFAE87CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區青海路301~330號,30.98,住,,,1090314,土地1建物1車位2,四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120,338.8,3,2,2,有,有,27000000,79693,坡道平面,55.7,0,,RPTNMLKLMHPFFAE08CA
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,5.85,商,,,1090311,土地1建物1車位0,十七層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,137.62,3,1,2,有,無,4800000,34879,,0.0,0,,RPTOMLRLLHPFFBE88CA
三民區,房地(土地+建物),高雄市三民區建元路1~30號,8.28,商,,,1090210,土地1建物1車位0,二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890412,119.16,3,2,2,有,有,5010000,42044,,0.0,0,,RPROMLRLLHPFFDE88CA
三民區,房地(土地+建物)+車位,高雄市三民區興隆街91~120號,13.56,商,,,1090308,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930102,115.67000000000002,3,2,2,有,有,5500000,47549,坡道平面,16.46,0,親友、員工或其他特殊關係間之交易。;,RPQNMLLLMHPFFDE18CA
左營區,房地(土地+建物)+車位,高雄市左營區文自路781~810號,18.36,住,,,1090304,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,173.76999999999998,3,2,2,有,有,9300000,53519,坡道平面,0.0,0,,RPROMLSJMHPFFEE98CA
左營區,房地(土地+建物),高雄市左營區果峰街12巷1~30號,11.23,住,,,1090223,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,107.66999999999999,3,2,2,有,有,5480000,50896,,0.0,0,,RPOQMLTJMHPFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區榮總路203巷1~30號,12.07,住,,,1090208,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870629,159.38,3,2,2,有,有,6790000,42603,坡道平面,0.0,0,,RPSNMLLKMHPFFEE38CA
左營區,房地(土地+建物)+車位,高雄市左營區福山里重愛路241~270號,10.41,商,,,1090221,土地1建物1車位1,十九層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021202,217.81,4,2,2,有,有,16880000,74862,坡道平面,17.44,1880000,,RPVNMLPKMHPFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區秀群路451~480號,10.35,商,,,1090202,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0910423,116.4,3,2,2,有,有,5000000,42955,坡道機械,3.14,0,,RPVOMLQKMHPFFEE66CA
左營區,房地(土地+建物),高雄市左營區文康路129巷31~60號,13.62,住,,,1090214,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861218,106.55,3,2,2,有,有,4880000,45800,,0.0,0,,RPWPMLQKMHPFFEE86CA
大樹區,房地(土地+建物),高雄市大樹區九大路151~180號,14.35,住,,,1090226,土地1建物1車位0,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850426,128.24,4,1,2,有,無,2500000,19495,,0.0,0,,RPWNMLRLLHPFFGE96CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區中山東路58巷31~60號,7.95,住,,,1090302,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860825,132.07,3,2,2,有,有,5000000,37859,坡道平面,0.0,0,,RPVOMLRLLHPFFGE96CA
鼓山區,房地(土地+建物),高雄市鼓山區美術北一街61~90號,10.27,住,,,1090215,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930510,91.56,2,1,1,有,有,4500000,49148,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLQLLHPFFAE48DA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區仁德街1~30號,11.86,商,,,1090228,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921128,126.77,3,2,2,有,有,8900000,70206,坡道平面,0.0,0,,RPQNMLKLLHPFFBE08CD
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中正一路181~210號,5.76,商,,,1090216,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881223,72.23,2,1,1,有,有,3900000,53994,坡道機械,0.0,0,,RPPNMLNLLHPFFBE28CD
大寮區,房地(土地+建物),高雄市大寮區內坑路151~180號,8.59,住,,,1090315,土地1建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870225,95.81,2,2,2,有,有,2400000,25050,,0.0,0,,RPWNMLRLLHPFFLE47CA
鳳山區,房地(土地+建物),高雄市鳳山區五甲二路162巷1~30號,20.4,住,,,1090316,土地2建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800228,169.08,4,2,2,有,有,7300000,43175,,0.0,0,,RPVNMLPKMHPFFGE66CA
鳳山區,房地(土地+建物),高雄市鳳山區文雅街121~150號,10.54,住,,,1090221,土地1建物1車位0,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,104.35000000000001,3,2,2,有,有,4180000,40057,,0.0,0,,RPTNMLQJMHPFFGE09CA
左營區,房地(土地+建物)+車位,高雄市左營區新榮街61~90號,36.09,住,,,1090213,土地1建物1車位2,十層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030704,426.14,3,2,3,有,有,35600000,83076,坡道平面,44.56,3900000,,RPXOMLKLMHPFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區華夏路1381~1410號,18.49,商,,,1090308,土地1建物1車位2,三十二層,三十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1031210,329.08,0,0,0,無,有,20420000,62052,坡道平面,40.04,0,毛胚屋,RPRNMLKKMHPFFEE18CA
左營區,房地(土地+建物),高雄市左營區重愛路1~30號,11.2,住,,,1090305,土地1建物1車位0,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850921,135.56,4,2,2,有,有,6500000,47949,,0.0,0,,RPUPMLLJMHPFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,8.41,住,,,1090227,土地2建物1車位0,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,79.46,2,1,1,有,有,3640000,45809,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLRJMHPFFEE58CA
左營區,房地(土地+建物),高雄市左營區文川路74巷1~30號,17.01,住,,,1090226,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0890415,124.86,3,2,2,有,有,5860000,46933,,0.0,0,,RPTOMLLJMHPFFEE48CA
三民區,房地(土地+建物)+車位,高雄市三民區九如一路31~60號,20.53,住,,,1090215,土地2建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880513,179.39,3,2,2,有,無,8600000,47940,坡道平面,26.34,0,含家電,RPPNMLSJMHPFFDE58CA
三民區,房地(土地+建物),高雄市三民區教仁路61~90號,7.77,商,,,1090227,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941121,82.7,2,1,1,有,有,5200000,62878,,0.0,0,屋內有整修並裝潢,RPXNMLSJMHPFFDE76CA
三民區,房地(土地+建物)+車位,高雄市三民區慶雲街91~120號,10.4,商,,,1090215,土地1建物1車位1,二十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841219,188.28,2,2,2,有,有,7500000,39834,坡道平面,0.0,0,含增建或未登記建物。;,RPUNMLRJMHPFFDE98CA
三民區,房地(土地+建物),高雄市三民區鼎祥街31~60號,11.2,住,,,1090213,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891124,103.68,3,2,2,有,有,5600000,54012,,0.0,0,,RPRNMLMJMHPFFDE18CA
三民區,房地(土地+建物)+車位,高雄市三民區春陽街61~90號,8.73,商,,,1090301,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901122,90.58,3,2,1,有,有,4398000,48554,坡道機械,0.0,0,,RPTNMLKMLHPFFDE38CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區光華三路151~180號,16.16,商,,,1090203,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950614,184.31,4,2,2,有,有,10200000,55342,坡道平面,0.0,0,,RPOPMLRJMHPFFCE48CA
新興區,房地(土地+建物),高雄市新興區中正四路61~90號,7.06,商,,,1090221,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890304,79.59,2,2,1,有,有,4300000,54027,,0.0,0,,RPVNMLLKMHPFFBE38CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區福建街301~330號,45.42,住,,,1090225,土地1建物1車位3,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010509,404.15,3,2,3,有,有,22500000,55672,坡道平面,57.02,0,,RPOPMLLJMHPFFBE77CA
鼓山區,房地(土地+建物),高雄市鼓山區鼓山一路133巷1~30號,14.31,住,,,1090302,土地2建物1車位0,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000120,147.37,3,2,2,有,有,9880000,67042,,0.0,0,,RPWNMLKLMHPFFAE38CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街1~30號,28.68,住,,,1090211,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,250.36,3,2,2,有,有,17500000,69899,坡道平面,27.74,0,,RPOPMLQJMHPFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕誠路1051~1080號,9.93,商,,,1090219,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950407,108.44999999999999,3,2,2,有,有,7050000,65007,坡道機械,4.8,0,,RPRNMLRJMHPFFAE38CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍德路271~300號,26.73,商,,,1090209,土地1建物1車位3,十六層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030626,510.13,0,0,0,無,有,32000000,62729,坡道平面,0.0,0,,RPTOMLRLLHPFFAE78CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區昌盛路1~30號,10.87,商,,,1090226,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880930,125.86,3,2,2,有,有,7800000,61974,坡道平面,0.0,0,,RPSOMLRLLHPFFAE68CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街121~150號,15.8,住,,,1090224,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940909,132.82,3,2,2,有,有,8100000,60985,坡道平面,14.55,0,,RPPOMLLJMHPFFAE67CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東八街91~120號,19.02,住,,,1090210,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920904,153.26,3,2,2,有,有,9100000,59376,坡道平面,0.0,0,,RPRNMLLKMHPFFAE87CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東八街91~120號,20.86,住,,,1090208,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921202,213.66,4,2,2,有,有,12250000,57334,坡道平面,30.71,0,,RPWNMLSJMHPFFAE98CA
鼓山區,房地(土地+建物),高雄市鼓山區美術東二路481~510號,13.57,住,,,1090222,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931208,89.99000000000001,2,2,1,有,有,5800000,64452,,0.0,0,,RPSOMLSJMHPFFAE68CA
鼓山區,房地(土地+建物),高雄市鼓山區美術館路241~270號,25.73,住,,,1090209,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940819,200.07,4,2,2,有,有,11000000,54981,,0.0,0,,RPTOMLNKMHPFFAE38CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區華榮路616巷1~30號,25.01,住,,,1090229,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010710,179.31,4,2,2,有,有,12680000,70716,坡道平面,19.9,0,,RPPNMLOKMHPFFAE97CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路31~60號,12.27,住,,,1090309,土地1建物1車位1,二十二層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860430,294.17,4,2,3,有,有,19700000,66968,坡道平面,12.88,0,,RPTNMLRJMHPFFBE68CA
新興區,房地(土地+建物)+車位,高雄市新興區七賢一路211~240號,11.49,商,,,1090214,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871014,167.64,3,2,2,有,有,10000000,59652,坡道平面,35.74,0,親友、員工或其他特殊關係間之交易。;,RPOQMLRJMHPFFBE48CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區新光路62巷1~30號,5.85,商,,,1090220,土地1建物1車位1,十三層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,150.26999999999998,3,2,2,有,有,5300000,35270,坡道平面,12.65,0,,RPROMLRKMHPFFBE68CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區一心二路61~90號,7.08,商,,,1090315,土地2建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871123,103.27,2,2,1,有,有,5760000,55776,坡道平面,30.04,0,,RPUNMLKMLHPFFCE38CA
小港區,房地(土地+建物),高雄市小港區青山街93巷1~30號,10.34,住,,,1090317,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970311,75.14,2,1,1,有,有,3000000,39925,,0.0,0,含裝潢,RPQNMLSJMHPFFCE58CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路1007巷1~30號,27.24,住,,,1090308,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910619,159.92000000000002,4,2,2,有,有,8100000,50650,,0.0,0,,RPTNMLPKMHPFFCE68CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路691~720號,18.13,住,,,1090218,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980430,152.49,3,2,2,有,有,8500000,55741,坡道平面,17.33,0,,RPPOMLKKMHPFFDE97CA
三民區,房地(土地+建物)+車位,高雄市三民區明誠一路121~150號,25.08,住,,,1090229,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880908,172.7,4,2,2,有,有,8520000,49334,坡道平面,27.63,0,,RPXOMLQKMHPFFDE76CA
